smiles,standardized_value
Cc1ccncc1NC(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-5.554
CN1CCOc2ccccc2C(=O)NC(C(=O)NCCCN2CCCCCC2)CC(=O)NC(Cc2ccccc2)C1=O,-6.377
O=C1NC2CCN(C(=O)CCCn3c(C(F)(F)F)nc4ccccc43)CC2C/C=C/CC2(CCOCC2)C(=O)NC1Cc1ccccc1,-5.991
CN1CCCCN(C(=O)c2cccc(Cl)c2)CCOc2ccc(Cl)cc2C1=O,-5.24
CN(C)CCCNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(CC1CC1)CCCCCO2,-5.419
CC(C)CN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cnccn3)CC2)C1,-6.276
CN1CCCCN(C(=O)c2ccc(F)cc2F)C(Cc2ccccc2)COc2ccccc2C1=O,-5.116
COCC12CCCCNCCOc3ccccc3C(=O)N(CC1)CC2,-6.167
CCN1CCCCN(C(=O)c2ccccc2Br)C(Cc2ccccc2)COc2ccccc2C1=O,-5.406
O=C1CN(Cc2ccccc2)Cc2c(cccc2C(=O)N2CCC(CCO)CC2)OCCCCCN1,-6.42
CCC(=O)N1CCCN(C(C)C)CCCN(C(=O)c2ccc(C)[nH]c2=O)Cc2cc(F)c(F)cc21,-7.301
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C)noc3C)CCO2)C1=O,-5.644
COCC12CCCCN(C(=O)c3ccc(Cl)cn3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.161
CC(C)CC1NC(=O)CC(C(=O)NCCC(c2ccccc2)c2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.244
CC1NC(=O)CC(C(=O)NCCN2CCOCC2)NC(=O)c2ccccc2OCC(Cc2ccccc2)N(C)C1=O,-7.301
COc1ccccc1CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,-5.46
CC(C)CCN1CC(=O)NCCCCCOc2cccc(C(=O)N(CCO)Cc3ccccc3)c2C1,-5.126
CNC(=O)C12CCCCN(C(=O)c3ccc4[nH]nnc4c3)CCOc3ccccc3C(=O)N(CC1)CC2,-7.097
COc1cccc(NC(=O)c2ccc3c(c2)CN(CC(C)C)CCCCCCCN3C(C)=O)c1,-6.076
CN(Cc1ccccc1)C(=O)c1cccc2c1CN(Cc1ccccc1)CC(=O)NCCCCCO2,-5.194
Cc1cncc(NC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C2CCC2)CCCCCO3)c1,-5.492
CCOc1cc(Oc2cc(C)c(Cl)c(C)c2)cc2c1OCC(=O)N[C@H]1CC[C@H](CC1)CC(=O)N[C@@H](c1ccccc1)C(=O)N[C@H](Cc1ccncc1)C(=O)NCCc1ccc(cc1)OC2,-6.0
CCCc1cc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(C(C)C)C(=O)N(C)CCCC2)no1,-5.799
CN(C)c1ccc(C(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)cc1,-5.397
O=C(c1cc[nH]n1)N1CCCCC2(COc3cccnc3)CCN(CC2)C(=O)c2ccccc2OCC1,-6.921
CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccnc3)CCO2)C1=O,-6.244
COCC(=O)N1CCCCCCCNCc2cc(NCCc3ccc(F)cc3)ccc21,-5.772
CC1(C)CCCN(CC(=O)NCCN2CCCCC2)Cc2cccnc2Oc2ccccc2OC1,-5.124
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C)CCO2)C1=O,-4.948
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccc(O)cc2)N1,-7.222
CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,-6.77
COc1ccccc1CN1CCC2(CCCCOCC(C)NC(=O)C(CC(C)C)NC2=O)CC1,-5.35
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCCOc1ccccc1,-5.914
COCC12CCCCN(C(=O)Cn3cccn3)CCOc3ccccc3C(=O)N(CC1)CC2,-6.398
O=C(CCC(F)(F)F)N1CCCCC2(CO)CCN(CC2)C(=O)c2ccccc2OCC1,-6.658
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)N2CCC(OCCC)CC2)CCC(=O)NC(CC(C)C)C1=O,-5.646
CN1CCCCN(S(=O)(=O)c2ccc(F)c(F)c2)C(Cc2ccccc2)COc2ccccc2C1=O,-6.004
CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-5.96
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(=O)OC(C)(C)C)CC3)CCO2)C1=O,-5.654
O=C1CN(C(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C2CCC2)CCCCCO3)CCN1,-6.638
O=C1CN(Cc2ccccc2)Cc2cc(CCC(=O)NC3CC3)ccc2OCCCCCN1,-5.179
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(C)c2)C(CC(C)C)C1,-6.036
Cc1nc(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)cs1,-6.745
CN1CCC2(CCCCN(C(=O)Cc3ccccc3Cl)CCC(O)C(O)COC2=O)CC1,-6.292
O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cncnc1)C2,-5.815
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCOCC3)ccc21,-5.133
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N(CCO)Cc3ccccc3)ccc21,-5.52
CNc1ncc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)cn1,-7.699
CC(C)N1CCOCCOc2ccc(C(=O)N3CCCC3CO)cc2Cc2cccc(c2)C1,-5.541
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCc2ccc(F)cc2)CC(=O)N(Cc2ccccc2)CC1=O,-6.18
CN1CCCCN(C(=O)c2ccc(-c3ccccc3F)o2)C2CCCCC2Oc2ccccc2C1=O,-6.523
O=C1COc2ccccc2C/C=C/CC2C(CCCN2C(=O)Cn2cccnc2=O)N1,-6.921
Cc1ccc(C(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)cn1,-7.046
Cc1ncc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)cn1,-7.046
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cnc4ccccc4c3=O)CCO2)C1=O,-5.527
CN1CCCCN(C(=O)c2ccc(F)cc2)CCCCOc2ccc(Cl)cc2C(=O)N(C)C(Cc2ccccc2)C1=O,-6.032
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(C)=O)CC3)CCO2)C1=O,-6.066
O=C1CCC(C(=O)NCc2cccc(CN3CCCCCC3)c2)NC(=O)c2ccccc2OCCOCCN1,-7.222
COc1cccc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)c1,-6.481
CC(C)CC1COc2ccccc2CCCCCC2(CCN(C(=O)CN3CCCCC3)CC2)C(=O)N1,-4.952
CN1CCN(C(=O)CCc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,-5.365
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2cc(F)cc(F)c2)CC(=O)N1,-5.744
O=C1CN(Cc2ccccc2)Cc2c(cccc2C(=O)NC2CC2)OCCCCCN1,-5.542
Cc1ccc(C(=O)N2CCCCN(C)C(=O)c3ccccc3OCC2Cc2ccccc2)cc1,-5.119
COc1ccc(CCC(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)cc1OC,-6.301
CCc1noc(CCC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)n1,-6.658
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cnc4ccccc43)CCO2)C1=O,-6.229
O=C(c1cnc2ccccc2n1)N1CCCCC2(CCN(Cc3ccccc3)CC2)C(=O)OCC(O)C(O)CC1,-5.542
CN1CCOc2ccccc2C(=O)NC(C(=O)NCCc2ccc(F)cc2)CC(=O)NCCC1=O,-7.046
Cc1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)nn1-c1ccccc1,-5.361
COc1ccc(CCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1OC,-7.222
Cc1nn(C)c(C)c1CCNC(=O)C1CCC(=O)NC(CC(C)C)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,-7.097
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCC(C)CC3)CCO2)C1=O,-5.092
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CN(C)C2CCCC2)CC(=O)N1,-6.214
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cn1,-5.903
Cc1nc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)nn1-c1ccccc1,-6.569
COC(C)(C)C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(Cc2ccccc2)NC(=O)C1,-5.879
COCC12CCCCN(C(=O)c3cccc4cc[nH]c34)CCOc3ccccc3C(=O)N(CC1)CC2,-5.438
CN(CC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1)C(=O)OC(C)(C)C,-5.213
CN1CCOc2ccccc2C(=O)NC(C(=O)NCCc2ccc(F)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-6.06
CC(C)C1NC(=O)CC(C(=O)NCC(C)(C)c2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.77
Cc1cccc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)c1,-5.519
CNC(=O)C12CCCCN(C(=O)c3cccc(N)n3)CCOc3ccccc3C(=O)N(CC1)CC2,-7.398
CC(C)N1CC(=O)NCCCCCOc2ccc(CCC(=O)N3CCCCC3Cc3ccccc3)cc2C1,-5.629
CC1COc2ccccc2CCCCC2(CCN(C(=O)c3ccnn3C)CC2)C(=O)N1,-5.134
COCc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)c1,-6.328
CNC(=O)C12CCCCN(C(=O)c3cc(C)n[nH]3)CCOc3ccccc3C(=O)N(CC1)CC2,-7.222
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC3CCOCC3)ccc21,-5.109
CN1CCOCCCCC2(CCNCC2)COc2ccccc2C1,-8.0
CN1CCCCN(C(=O)CCc2ccccc2)CCOc2ccc(Cl)cc2C1=O,-5.123
CC[C@H]1c2nnc(o2)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCNC(=O)CCC(=O)NCCOCCOCCCCCCCl)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H]2CCCN21,-7.77
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CN(C)C)CC(=O)N1,-7.0
CC(C)Cc1cc(C(=O)N2CCCC3(CCCCCOc4ccccc4C(=O)NC3)C2)n(C)n1,-5.327
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(F)c2)C(CC(C)C)C1,-6.319
Cc1ccc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.372
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)Cc2ccc(o2)CN(C)C1=O,-5.22
COCC12CCCCN(C(=O)Cc3cn(C)c4ccccc34)CCOc3ccccc3C(=O)N(CC1)CC2,-5.116
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CC(C)OC(C)C3)ccc21,-5.363
CC(C)CNc1ccc2c(c1)CNCCCCCCCN2C(=O)c1cccnc1,-7.699
CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2cccc(-n3cnnc3)c2)CC(=O)N1,-7.301
CC(C)N1CCOCCOc2ccc(C(=O)N3CCCC(O)C3)cc2Cc2cccc(c2)C1,-6.092
Cc1csc(CCCNC(=O)C2CC(=O)NC(C(C)O)C(=O)N(C)CCOc3ccccc3C(=O)N2)n1,-7.097
Cn1cc(C(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)nn1,-6.347
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3C)CCO2)C1=O,-5.231
COc1ccc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)NCCCOc3ccccc3C(=O)N2)cc1OC,-6.824
Cc1ccc(NC(=O)CN2CCC3NC(=O)C(Cc4ccccc4)NC(=O)C4(C/C=C/CC3C2)CCOCC4)cc1F,-5.435
Cc1ccncc1-c1ccc2c(c1)CNCCCCCCCN2C(=O)c1cccnc1,-5.1
CCOCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,-5.023
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)Nc1nncs1,-6.041
CC1C(=O)N(C)CCCCN(C(=O)COc2ccc(F)cc2)CCCCOc2ccc(Cl)cc2C(=O)N1C,-5.114
CC(C)C(CO)NC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C(C)C)CCOCCO2,-5.717
CCOCCNC(=O)C1CC(=O)NCCCC(=O)N(C)CCOc2ccccc2C(=O)N1,-7.699
CCC(=O)N1CCCN(C(C)C)CCCN(C(=O)c2c(C(C)C)noc2C)Cc2cc(F)c(F)cc21,-5.625
CNC(=O)C12CCCCN(C(=O)COc3cccc(Cl)c3)CCOc3ccccc3C(=O)N(CC1)CC2,-6.31
CCn1nc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)cc1C,-6.2135
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(O)CC3)ccc21,-5.492
CC(C)C[C@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,-7.21
CN1CCCCN(C(=O)c2ccccc2Cl)C(Cc2ccccc2)COc2ccccc2C1=O,-5.171
CC(=O)N1CC(C(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)C1,-6.62
CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)Nc3cnccc3C)ccc21,-5.488
CN1CCC(CNC(=O)Cc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,-6.143
CC(C)CC1NC(=O)CCC(C(=O)NCCCN2CCCC2=O)NC(=O)c2ccccc2OCC(C(C)C)NC(=O)C(C(C)C)NC1=O,-7.398
CC(=O)N1CC(C(=O)N2CCCCC3(CO)CCN(CC3)Cc3ccccc3OCC2)C1,-7.097
CCN1CCCC1CNC(=O)C1CC(=O)NC(C(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.301
CC1NC(=O)CC(C(=O)NCCCn2ccc(C(F)(F)F)n2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.745
CC(C)C1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccccn2)CC(=O)N1,-7.301
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NC(CC(C)C)C1=O,-6.102
CC(C)C1COc2ccccc2C(=O)NC/C=C/CC2(CCN(CC(=O)NC3CCCCC3)CC2)C(=O)N1,-6.337
Cc1cc(F)ccc1S(=O)(=O)N1CCCCN(C)C(=O)c2ccccc2OC2CCCCC21,-5.484
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn4cccnc34)CCO2)C1=O,-5.254
Cc1nn(C)c(C)c1CC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(CC(C)C)NC(=O)C1,-6.602
Cc1c(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)nnn1-c1ccccc1,-5.413
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1ccccc1)C2,-6.041
CCc1noc(CCC(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(C(C)C)C(=O)N(C)CCCC2)n1,-5.116
O=C(c1ccc2c(c1)Cc1cccc(c1)CN(C1CCC1)CCCCCO2)N1CCN(c2ccccn2)CC1,-5.943
O=C1c2ccccc2OCCN(C(=O)C2CCCCC2)CCCCC2(CO)CCN1CC2,-6.26
Cc1ccc(F)c(NC(=O)CN2CCOC3(C/C=C/Cc4ccccc4OCCNC3=O)C2)c1,-5.616
Cc1nonc1NC(=O)CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1,-5.24
CN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4c(c3)CCC4)CCO2)C1=O,-6.187
Cc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(Cc3ccccc3)NC(=O)C2)c1,-5.907
COc1ccc(CCC(=O)N2CCCCC3(CCN(Cc4ccccc4)CC3)C(=O)OCC(O)C(O)CC2)c(OC)c1OC,-5.521
CN1CCOc2ccccc2CCCCC2(CN(C(=O)COc3ccc(F)cc3F)CCO2)C1=O,-6.092
CN1CCC(NC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C2CCOCC2)CCOCCO3)CC1,-6.886
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2C)CC(=O)NC(Cc2ccccc2)C1=O,-5.8585
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1c(C)noc1C)C2,-6.456
COc1cccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)c1,-5.042
CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)N(C)C1=O,-7.53
Cc1ccc(C(C)C)cc1OCCNC(=O)C1CC(=O)NC(CC(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-5.699
CCOc1ccc(CCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N(CC)CCOc3ccccc3C(=O)N2)cc1OC,-6.297000000000001
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N(C)CCc3ccccc3)ccc21,-6.215
COCCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(C)C2=O)C1,-4.942
Cc1cc(C(F)F)n2nc(C(=O)N3CCOC4(CCCCc5ccccc5OCCNC4=O)C3)nc2n1,-7.301
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3sc(C)nc3C)CCO2)C1=O,-5.455
Cc1nc(CC(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)cs1,-7.097
CC(C)C1COc2ccccc2C(=O)NC(C(=O)NCC2(c3cccc(F)c3)CCOCC2)CCC(=O)N(Cc2ccccc2)CC(=O)N1,-5.91
CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)NC(CO)c3ccccc3)ccc21,-6.658
O=C(COc1cccc(F)c1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,-5.577
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)/C=C/c2cccs2)CCCCOCC(O)C1O,-5.788
COCC12CCCCN(C(=O)Cn3nc(C)nc3C)CCOc3ccccc3C(=O)N(CC1)CC2,-6.886
CC(C)C[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NCc2ccc([nH]2)CNC1=O,-5.89
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(C)CC3)ccc21,-5.081
COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2ccc3c(c2)OCO3)C(CC(C)C)C1,-6.721
CCN1CCCC1CNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.09
Cc1ncc(C(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)c(C)n1,-6.432
CN1CCOc2ccccc2CCCCC2(CN(C(=O)COc3cccc4c3OC(C)(C)C4)CCO2)C1=O,-6.409
Cc1nc(CC(=O)N2CCCCC3(CO)CCN(CC3)Cc3ccccc3OCC2)cs1,-7.155
Cc1ccc(Cl)c(OCC(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c1,-6.42
COC1CN(C(=O)c2ccccc2F)CC(CC(C)C)N(C(=O)CN2CC(O)C2)CCCCOCC(O)C1O,-6.886
CC(C)CN1CC(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C1=O,-4.5
CN(C)CCCNC(=O)C1CCC(=O)N2CCCC2C(=O)N(C)CCOc2ccccc2C(=O)N1,-6.222
O=C(CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1)N1CCN(c2ccccc2F)CC1,-5.324
Cc1cc(C)cc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)c1,-5.029
Cc1ccnn1CCC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCC(Cc2ccccc2)NC(=O)C1,-6.854
CN1CCC2(CCCCN(C(=O)c3ccc(C(F)(F)F)cc3)CCC(O)C(O)COC2=O)CC1,-6.745
COc1ccc(OCC2CCN(C(=O)CCc3ccc4c(c3)CN(C(C)C)CC(=O)NCCCCCO4)CC2)cc1,-5.377
CC1NC(=O)CC(C(=O)NCCCN2CCCCCC2)NC(=O)c2ccccc2OCC2CCCN2C1=O,-7.0
CN(C)CCCCNC(=O)C1CCC(=O)NC(CO)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,-6.18
CCC(CC)NC(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-6.041
CCC(CC)NC1=NCCCCCOc2ccccc2Oc2ncccc21,-5.971
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N(Cc2ccccc2)CC(=O)NC(C(C)C)C(=O)N1,-7.301
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cnn(C)c3)CCO2)C1=O,-5.256
CS(=O)(=O)NCC(=O)N1CCCCC2(CCN(Cc3ccccn3)CC2)C(=O)OCC(O)C(O)CC1,-5.991
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCCCC3)cc2)CC(=O)N2CCCC2C(=O)N1,-8.0
COC1CN(C(C)=O)CCCN(CC(=O)Nc2nonc2C)CCCCOCC(O)C1O,-7.155
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCCC3Cc3ccccc3)ccc21,-5.967
CC(C)CC1NC(=O)CCC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301
CC(C)CNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.866
CC(C)N1CCOCCOc2ccc(C(=O)N3CCCN(C)CC3)cc2Cc2cccc(c2)C1,-5.674
CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCN(CCN(C)C)CC3)ccc21,-6.77
CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)NCCCCCCNC1=O,-4.9
CC(C)CC1C(=O)N(C)CC(=O)NC(Cc2ccccc2)COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCCC3)cc2)CC(=O)N1C,-7.398
O=C(/C=C/c1cnc[nH]1)N1CCCCOCC(O)C(O)C(O)CN(C(=O)c2ccc(F)cc2)CC1,-7.699
CCN1CCCCN(C(=O)c2ccccc2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.088
O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)N1CC(O)C1,-6.114
CC(C)C[C@@H]1OC(=O)[C@H](C)NC(=O)[C@H](C(C)(C)O)OC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)N(C)C1=O,-5.19
COC(=O)Cc1cnc(NC(=O)CN2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)s1,-5.334
CCN1CCCCN(C(=O)c2ccccc2F)C(Cc2ccccc2)COc2ccccc2C1=O,-5.292
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NC2CCOCC2)CC(=O)NC(CC(C)C)C1=O,-6.066
CC(C)CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccc(=O)n(CC(N)=O)c2)CC(=O)N1,-7.077500000000001
CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)N3CCC(CCO)CC3)ccc21,-6.377
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)Nc3ccc(C)nc3)ccc21,-5.572
COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)N(C)C2=O)cc1,-5.76
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C)CC3)CCO2)C1=O,-5.188
COCCN1CCN(C(=O)C2CCC(=O)NC(C(C)C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)CC1,-6.824
COCC1CCCN1C(=O)C1CCC(=O)N(C)CC(=O)N(C)CCOc2ccccc2C(=O)N1,-6.678
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C)CCO2)C1=O,-5.447
Cc1nccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)n1,-6.796
COCCN1CCN(c2ccc3c(c2)CNCCCCCCCN3C(=O)c2ccncc2)CC1,-6.319
CN1CCCCN(C(=O)Cc2c(F)cccc2Cl)CCCOc2ccc(Cl)cc2C1=O,-5.455
CN1CCC(CC(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3ccccc3OCC2)CC1,-6.638
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C)CCO2)C1=O,-5.004
CN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3ccccc3F)CCO2)C1=O,-5.857
O=C(Cc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2)NCc1ccccn1,-5.424
CC(C)CNC(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-4.812
COCCCNC(=O)C1CCC(=O)N2CCCC2C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.046
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(N(C)C)nc3)CCO2)C1=O,-5.276
O=C(/C=C/c1ccccc1F)N1CCCCOCC(O)C(O)C(O)CN(C(=O)c2ccc(F)cc2)CC1,-6.959
CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C1=O,-6.56
CCOc1ccc(CCCNC(=O)C2CC(=O)NC(CO)C(=O)NC(Cc3ccccc3)COc3ccccc3C(=O)N2)cc1OC,-8.0
